target,target_key,seed,iteration,family,prompt_type,prompt_index,prompt,generated_path,clip_similarity,lpips,mse,clip_norm,lpips_norm,mse_norm,score
1159_25.png,1159_25,1159,0,initial_expansion,compact_full,6,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces, still life product shot, glass placed slightly right of center, tabletop view with fruit arranged around the glass, warm brown tabletop with a round wooden board on the left and soft neutral background",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151127_round0_initial_prompt_expansion_low_vram/1159_25/candidate_006.png,0.9350595474243164,0.6303349137306213,0.06031835824251175,0.9999998156637875,0.0,0.0,0.9999999078318937
1159_25.png,1159_25,1159,0,initial_expansion,subject_composition,3,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces, still life product shot, glass placed slightly right of center, tabletop view with fruit arranged around the glass",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151127_round0_initial_prompt_expansion_low_vram/1159_25/candidate_003.png,0.9011205434799194,0.6569346189498901,0.07427822798490524,0.37438107151332317,0.371869708725352,0.46766660883637867,0.4916759913828829
1159_25.png,1159_25,1159,0,initial_expansion,subject_only,2,a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151127_round0_initial_prompt_expansion_low_vram/1159_25/candidate_002.png,0.8899562358856201,0.6709421277046204,0.07760733366012573,0.1685824538550661,0.5676977510908733,0.5791942656353717,0.29929269992764657
1159_25.png,1159_25,1159,0,initial_expansion,vlm_only,1,a glass filled with orange juice next to sliced oranges,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151127_round0_initial_prompt_expansion_low_vram/1159_25/candidate_001.png,0.8909932971000671,0.6899376511573792,0.07510395348072052,0.18769924749027275,0.8332593321397471,0.49532906196693766,0.21101298469254376
1159_25.png,1159_25,1159,0,initial_expansion,photo_realism,7,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces, realistic photography",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151127_round0_initial_prompt_expansion_low_vram/1159_25/candidate_007.png,0.9023934602737427,0.7018645405769348,0.09016839414834976,0.39784553756731894,0.9999998601978084,0.99999966499214,0.19892285820532213
1159_25.png,1159_25,1159,0,initial_expansion,subject_background,4,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces, warm brown tabletop with a round wooden board on the left and soft neutral background",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151127_round0_initial_prompt_expansion_low_vram/1159_25/candidate_004.png,0.8835783004760742,0.6836926937103271,0.07375724613666534,0.05101400818912835,0.745953458345508,0.4502133074282892,0.18210429001353207
1159_25.png,1159_25,1159,0,initial_expansion,detail_focus,5,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces, bright orange slices on the rim and around the table, orange halves in the background, small pineapple cubes scattered on the left foreground, transparent glass rim, saturated orange juice",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151127_round0_initial_prompt_expansion_low_vram/1159_25/candidate_005.png,0.8808108568191528,0.6876965165138245,0.07653102278709412,0.0,0.8019277786415807,0.543137005407805,0.12491518800258723
1159_29.png,1159_29,1159,0,initial_expansion,detail_focus,5,"a tall palm tree standing in shallow ocean water during sunset, large green palm fronds, textured palm trunk, foamy waves around rocks at the base, reflective water surface, blue-green sea, orange sun glow",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151127_round0_initial_prompt_expansion_low_vram/1159_29/candidate_005.png,0.900932788848877,0.6507430076599121,0.06879951804876328,0.7278312515565499,0.05463744096289893,0.6413067057388611,0.7779299788192293
1159_29.png,1159_29,1159,0,initial_expansion,photo_realism,7,"a tall palm tree standing in shallow ocean water during sunset, realistic photography",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151127_round0_initial_prompt_expansion_low_vram/1159_29/candidate_007.png,0.9069504141807556,0.7028205990791321,0.06183236464858055,0.8062999972993515,0.7424702580713981,0.0,0.6061618954211165
1159_29.png,1159_29,1159,0,initial_expansion,subject_background,4,"a tall palm tree standing in shallow ocean water during sunset, turquoise ocean waves, cloudy pastel sky, distant mountains or island on the horizon",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151127_round0_initial_prompt_expansion_low_vram/1159_29/candidate_004.png,0.9112831950187683,0.6924928426742554,0.07130831480026245,0.8627986756295226,0.6060628400479342,0.8722343296419169,0.601750768831396
1159_29.png,1159_29,1159,0,initial_expansion,subject_only,2,a tall palm tree standing in shallow ocean water during sunset,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151127_round0_initial_prompt_expansion_low_vram/1159_29/candidate_002.png,0.9113349914550781,0.7096902132034302,0.06285931169986725,0.8634740917890577,0.8332030647699125,0.09452756277931769,0.5890030637086321
1159_29.png,1159_29,1159,0,initial_expansion,compact_full,6,"a tall palm tree standing in shallow ocean water during sunset, wide tropical seascape, palm tree on the left foreground, horizon across the middle, sun low near the center, distant island on the right, turquoise ocean waves, cloudy pastel sky, distant mountains or island on the horizon",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151127_round0_initial_prompt_expansion_low_vram/1159_29/candidate_006.png,0.8925991058349609,0.682461678981781,0.06885070353746414,0.6191615326134585,0.4735727729492342,0.6460181847683778,0.5555498386501978
1159_29.png,1159_29,1159,0,initial_expansion,subject_composition,3,"a tall palm tree standing in shallow ocean water during sunset, wide tropical seascape, palm tree on the left foreground, horizon across the middle, sun low near the center, distant island on the right",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151127_round0_initial_prompt_expansion_low_vram/1159_29/candidate_003.png,0.9218049049377441,0.7223188281059265,0.07199055701494217,0.9999998696018091,0.9999998679215383,0.9350327900864308,0.5064967086236462
