target,target_key,seed,iteration,family,prompt_type,prompt_index,prompt,generated_path,clip_similarity,lpips,mse
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_compact_full,1,"a clear glass slightly right of center on a warm brown tabletop, near sliced oranges and fresh pineapple",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-231333_round1_llm_refinement/1159_25/candidate_001.png,0.8892940282821655,0.7047147750854492,0.07410183548927307
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_compact_full,2,a clear glass of fresh orange juice with orange slices and pineapple pieces on a brown tabletop background,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-231333_round1_llm_refinement/1159_25/candidate_002.png,0.925530731678009,0.6692667603492737,0.08366941660642624
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_compact_full,3,"close-up view of a clear glass filled with fresh orange juice, decorated with orange slices and pineapple pieces",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-231333_round1_llm_refinement/1159_25/candidate_003.png,0.8620257377624512,0.6725597977638245,0.07509154081344604
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_compact_full,4,a glass filled with fresh orange juice on a warm wooden table near sliced oranges and pineapple,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-231333_round1_llm_refinement/1159_25/candidate_004.png,0.9076341390609741,0.694168210029602,0.07115811109542847
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_composition,5,"a clear glass filled with fresh orange juice with slices and pineapple pieces slightly right of center, warm brown tabletop, round wooden board on the left",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-231333_round1_llm_refinement/1159_25/candidate_005.png,0.888941764831543,0.6811814308166504,0.07151699811220169
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_composition,6,"a clear glass filled with fresh orange juice decorated with orange slices and a pineapple piece, placed slightly right of center on a warm brown tabletop",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-231333_round1_llm_refinement/1159_25/candidate_006.png,0.8497368097305298,0.6518087983131409,0.06956250965595245
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_composition,7,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple, placed slightly right of center on a warm brown tabletop with a round wooden board on the left",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-231333_round1_llm_refinement/1159_25/candidate_007.png,0.9328996539115906,0.6287453174591064,0.06419599801301956
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_composition,8,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple, situated right of center on a warm brown tabletop with a round wooden board on the left",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-231333_round1_llm_refinement/1159_25/candidate_008.png,0.9303645491600037,0.6391960978507996,0.06512957811355591
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_only,9,"A clear glass filled with fresh orange juice, decorated with orange slices and pineapple pieces, on a warm brown tabletop with a round wooden board on the left.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-231333_round1_llm_refinement/1159_25/candidate_009.png,0.9028071165084839,0.6739380955696106,0.07434635609388351
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_only,10,"A glass filled with orange juice and decorated with orange slices and pineapple, set on a round wooden board against a soft neutral background.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-231333_round1_llm_refinement/1159_25/candidate_010.png,0.9163342118263245,0.6554666757583618,0.07123896479606628
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_only,11,"A clear glass containing freshly squeezed orange juice, garnished with orange slices and pineapple wedges, on a wooden board against a warm brown background.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-231333_round1_llm_refinement/1159_25/candidate_011.png,0.9119105935096741,0.6789589524269104,0.08561563491821289
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_only,12,"A clear glass filled with freshly squeezed orange juice, decorated with orange slices and pineapple pieces, on a warm brown tabletop with a round wooden board on the left and a soft neutral background.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-231333_round1_llm_refinement/1159_25/candidate_012.png,0.9281845092773438,0.668961226940155,0.07855920493602753
1159_29.png,1159_29,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,1,a tall palm tree with large green palm fronds and textured trunk stands in shallow turquoise ocean water during soft sunset with warm sunlight reflected on the water and gentle haze across the horizon,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-231333_round1_llm_refinement/1159_29/candidate_001.png,0.9356555342674255,0.6937784552574158,0.05824723094701767
1159_29.png,1159_29,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,2,"wide-angle view of a tall palm tree in shallow turquoise ocean water during sunset with large green palm fronds, textured trunk, and foamy waves around rocks at the base, capturing warm sunlight and ocean's reflective surface",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-231333_round1_llm_refinement/1159_29/candidate_002.png,0.9157881140708923,0.640777051448822,0.06366954743862152
1159_29.png,1159_29,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,3,"palm tree with large green fronds and textured trunk stands in shallow ocean water during soft sunset, surrounded by waves reflecting warm sunlight and gentle haze, with distant mountains or island on the horizon",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-231333_round1_llm_refinement/1159_29/candidate_003.png,0.9191426038742065,0.6803107857704163,0.060628268867731094
1159_29.png,1159_29,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,4,"tall palm tree in shallow ocean water during sunset, capturing warm sunlight reflected on the water's surface, with large green palm fronds, textured trunk, and foamy waves around rocks at the base, set against a pastel blue-green sky",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-231333_round1_llm_refinement/1159_29/candidate_004.png,0.9200126528739929,0.6262595057487488,0.056406911462545395
1159_29.png,1159_29,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_photo_realism,5,"a tall palm tree stands in shallow turquoise ocean water during soft warm sunset with large green fronds, 
      realistic tropical landscape photography",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-231333_round1_llm_refinement/1159_29/candidate_005.png,0.9256086945533752,0.6779248714447021,0.05122780799865723
