target,target_key,seed,iteration,family,prompt_type,prompt_index,prompt,generated_path,clip_similarity,lpips,mse,clip_norm,lpips_norm,mse_norm,score
1159_25.png,1159_25,1159,0,initial_expansion,compact_full,6,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces, still life product shot, glass placed slightly right of center, tabletop view with fruit arranged around the glass, warm brown tabletop with a round wooden board on the left and soft neutral background",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144522_round0_initial_prompt_expansion_low_vram/1159_25/candidate_006.png,0.9350595474243164,0.6303349137306213,0.06031835824251175,0.9999998156637875,0.0,0.0,0.9999999078318937
1159_25.png,1159_25,1159,0,initial_expansion,subject_composition,3,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces, still life product shot, glass placed slightly right of center, tabletop view with fruit arranged around the glass",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144522_round0_initial_prompt_expansion_low_vram/1159_25/candidate_003.png,0.9011205434799194,0.6569346189498901,0.07427822798490524,0.37438107151332317,0.37187001859943136,0.46766660883637867,0.49167586743325115
1159_25.png,1159_25,1159,0,initial_expansion,subject_only,2,a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144522_round0_initial_prompt_expansion_low_vram/1159_25/candidate_002.png,0.8899562358856201,0.6709421873092651,0.07760733366012573,0.1685824538550661,0.5676990574325458,0.5791942656353717,0.2992921773909776
1159_29.png,1159_29,1159,0,initial_expansion,detail_focus,5,"a tall palm tree standing in shallow ocean water during sunset, large green palm fronds, textured palm trunk, foamy waves around rocks at the base, reflective water surface, blue-green sea, orange sun glow",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144522_round0_initial_prompt_expansion_low_vram/1159_29/candidate_005.png,0.900932788848877,0.6507430076599121,0.06879951804876328,0.7278312515565499,0.05463744096289893,0.6413067057388611,0.7779299788192293
1159_29.png,1159_29,1159,0,initial_expansion,photo_realism,7,"a tall palm tree standing in shallow ocean water during sunset, realistic photography",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144522_round0_initial_prompt_expansion_low_vram/1159_29/candidate_007.png,0.9069504141807556,0.7028205990791321,0.06183236464858055,0.8062999972993515,0.7424702580713981,0.0,0.6061618954211165
1159_29.png,1159_29,1159,0,initial_expansion,subject_background,4,"a tall palm tree standing in shallow ocean water during sunset, turquoise ocean waves, cloudy pastel sky, distant mountains or island on the horizon",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144522_round0_initial_prompt_expansion_low_vram/1159_29/candidate_004.png,0.9112831950187683,0.6924928426742554,0.07130831480026245,0.8627986756295226,0.6060628400479342,0.8722343296419169,0.601750768831396
1159_3.png,1159_3,1159,0,initial_expansion,subject_composition,3,"a serious blond male anime warrior wearing futuristic silver armor, holding a glowing orange fire sword, centered upper-body character portrait, frontal view, symmetrical heroic pose, character fills most of the frame",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144522_round0_initial_prompt_expansion_low_vram/1159_3/candidate_003.png,0.890835165977478,0.6278407573699951,0.05659714341163635,0.9522002757521822,0.0,0.13577657282045183,0.9625224805940459
1159_3.png,1159_3,1159,0,initial_expansion,subject_only,2,"a serious blond male anime warrior wearing futuristic silver armor, holding a glowing orange fire sword",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144522_round0_initial_prompt_expansion_low_vram/1159_3/candidate_002.png,0.9024901986122131,0.6418264508247375,0.05887400358915329,0.9999999589879456,0.19640979956297133,0.2044316814943972,0.9009928915193446
1159_3.png,1159_3,1159,0,initial_expansion,detail_focus,5,"a serious blond male anime warrior wearing futuristic silver armor, holding a glowing orange fire sword, blond messy hair, intense expression, silver shoulder armor, teal ghostly smoke on the left, orange fire spirit on the right, glowing curved flame blade crossing the lower body",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144522_round0_initial_prompt_expansion_low_vram/1159_3/candidate_005.png,0.8735973238945007,0.6438250541687012,0.05209428444504738,0.8815043440412067,0.2244774304933969,0.0,0.8509611998232446
1159_7.png,1159_7,1159,0,initial_expansion,photo_realism,7,"a small hedgehog-like creature with very long spiky orange fur emerging from the top of a carved wooden cube, realistic photography",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144522_round0_initial_prompt_expansion_low_vram/1159_7/candidate_007.png,0.8989031910896301,0.5409135222434998,0.04814984276890755,0.9999999374844573,0.04496699741267032,0.6386476778286537,0.9181484019942951
1159_7.png,1159_7,1159,0,initial_expansion,detail_focus,5,"a small hedgehog-like creature with very long spiky orange fur emerging from the top of a carved wooden cube, orange spiky fur radiating outward like a sunburst, tiny dark eyes, small snout, pale carved wooden cube with rough vertical grooves and blocky texture",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144522_round0_initial_prompt_expansion_low_vram/1159_7/candidate_005.png,0.86895751953125,0.6101353168487549,0.05323309451341629,0.812792946284709,0.5855713191332425,0.9999992891329617,0.5721680165757614
1159_7.png,1159_7,1159,0,initial_expansion,subject_background,4,"a small hedgehog-like creature with very long spiky orange fur emerging from the top of a carved wooden cube, plain warm brown studio background and matching brown floor, minimal environment",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144522_round0_initial_prompt_expansion_low_vram/1159_7/candidate_004.png,0.7543771266937256,0.535155713558197,0.04179377108812332,0.09648740103152877,0.0,0.18681549267312075,0.5295621512484523
7836.png,7836,7836,0,initial_expansion,subject_composition,3,"a lone astronaut standing on a dark alien planet looking up at enormous planets and a star-filled galaxy, small astronaut centered near the bottom, huge diagonal planet dominating the upper half, dramatic vast scale",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144522_round0_initial_prompt_expansion_low_vram/7836/candidate_003.png,0.9048399925231934,0.649074912071228,0.02590179815888405,0.7101494457358478,0.1626619957702684,0.4823052070640446,0.7417794038534121
7836.png,7836,7836,0,initial_expansion,detail_focus,5,"a lone astronaut standing on a dark alien planet looking up at enormous planets and a star-filled galaxy, white astronaut suit, tiny human silhouette, cracked rocky alien ground, enormous reddish planet crossing diagonally above, blue star clusters and dark space atmosphere",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144522_round0_initial_prompt_expansion_low_vram/7836/candidate_005.png,0.8849315643310547,0.6475937962532043,0.02231420762836933,0.48562680556624194,0.13825400347012892,0.0,0.6875118013950694
7836.png,7836,7836,0,initial_expansion,compact_full,6,"a lone astronaut standing on a dark alien planet looking up at enormous planets and a star-filled galaxy, small astronaut centered near the bottom, huge diagonal planet dominating the upper half, dramatic vast scale, deep outer space filled with stars, blue nebula clouds, massive planets and curved planetary horizon",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144522_round0_initial_prompt_expansion_low_vram/7836/candidate_006.png,0.9305410385131836,0.6743505001068115,0.029752621427178383,0.9999998872223171,0.5791900961704194,0.9999986556291668,0.6683240395800741
9338.png,9338,9338,0,initial_expansion,subject_background,4,"a cute small hamster-like fantasy creature with colorful dragon scales, horns and tiny wings, abstract painterly background with swirling colorful smoke and flame-like shapes",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144522_round0_initial_prompt_expansion_low_vram/9338/candidate_004.png,0.8306266665458679,0.667177677154541,0.041694145649671555,0.8984863164826902,0.0,0.3515391287785036,0.9140892453634948
9338.png,9338,9338,0,initial_expansion,compact_full,6,"a cute small hamster-like fantasy creature with colorful dragon scales, horns and tiny wings, centered character portrait, creature sitting upright, three-quarter side view facing left, body fills most of the frame, abstract painterly background with swirling colorful smoke and flame-like shapes",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144522_round0_initial_prompt_expansion_low_vram/9338/candidate_006.png,0.8417931795120239,0.682165801525116,0.041449643671512604,0.9799730566469544,0.20303362021318455,0.3414526060823664,0.8746278196299667
9338.png,9338,9338,0,initial_expansion,photo_realism,7,"a cute small hamster-like fantasy creature with colorful dragon scales, horns and tiny wings, realistic photography",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144522_round0_initial_prompt_expansion_low_vram/9338/candidate_007.png,0.8445375561714172,0.699028730392456,0.03317267447710037,0.9999999270257954,0.4314639034616373,0.0,0.8274144021282428
