target,target_key,seed,iteration,family,prompt_type,prompt_index,prompt,generated_path,clip_similarity,lpips,mse,clip_norm,lpips_norm,mse_norm,score
1159_25.png,1159_25,1159,0,initial_expansion,compact_full,6,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces, still life product shot, glass placed slightly right of center, tabletop view with fruit arranged around the glass, warm brown tabletop with a round wooden board on the left and soft neutral background",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005301_round0_initial_prompt_expansion_low_vram/1159_25/candidate_006.png,0.9350595474243164,0.6303349137306213,0.06031835824251175,0.8599204372177459,0.1048978614228489,0.09348117399698937,0.8786529566400345
1159_25.png,1159_25,1159,0,initial_expansion,subject_composition,3,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces, still life product shot, glass placed slightly right of center, tabletop view with fruit arranged around the glass",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005301_round0_initial_prompt_expansion_low_vram/1159_25/candidate_003.png,0.9011205434799194,0.6569346189498901,0.07427822798490524,0.3408899172308277,0.43775951034392485,0.5082264714569203,0.44451850733215187
1159_25.png,1159_25,1159,0,initial_expansion,subject_only,2,a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005301_round0_initial_prompt_expansion_low_vram/1159_25/candidate_002.png,0.8899562358856201,0.6709421873092651,0.07760733366012573,0.17015372280813565,0.6130465017989536,0.6071336209521514,0.2791448985892713
1159_25.png,1159_25,1159,0,initial_expansion,vlm_only,1,a glass filled with orange juice next to sliced oranges,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005301_round0_initial_prompt_expansion_low_vram/1159_25/candidate_001.png,0.8909932971000671,0.6899376511573792,0.07510395348072052,0.1860135406824185,0.8507506931192259,0.5327586320502353,0.19943062988849536
1159_25.png,1159_25,1159,0,initial_expansion,photo_realism,7,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces, realistic photography",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005301_round0_initial_prompt_expansion_low_vram/1159_25/candidate_007.png,0.9023934602737427,0.70186448097229,0.09016839414834976,0.3603566837417297,0.9999998748626551,0.9803205392211639,0.18214633800368643
1159_25.png,1159_25,1159,0,initial_expansion,subject_background,4,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces, warm brown tabletop with a round wooden board on the left and soft neutral background",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005301_round0_initial_prompt_expansion_low_vram/1159_25/candidate_004.png,0.8835783004760742,0.6836926341056824,0.07375724613666534,0.07261570615087032,0.7726022077795388,0.49274819152975863,0.17799215081064376
1159_25.png,1159_25,1159,0,initial_expansion,detail_focus,5,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces, bright orange slices on the rim and around the table, orange halves in the background, small pineapple cubes scattered on the left foreground, transparent glass rim, saturated orange juice",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005301_round0_initial_prompt_expansion_low_vram/1159_25/candidate_005.png,0.8808108568191528,0.6876965165138245,0.07653102278709412,0.03029308163779764,0.822705729208597,0.575156612467664,0.12854858788869364
1159_29.png,1159_29,1159,0,initial_expansion,detail_focus,5,"a tall palm tree standing in shallow ocean water during sunset, large green palm fronds, textured palm trunk, foamy waves around rocks at the base, reflective water surface, blue-green sea, orange sun glow",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005301_round0_initial_prompt_expansion_low_vram/1159_29/candidate_005.png,0.900932788848877,0.6507430076599121,0.06879951804876328,0.7376018799528868,0.12760250225397235,0.39008378383942666,0.7787515606909118
1159_29.png,1159_29,1159,0,initial_expansion,photo_realism,7,"a tall palm tree standing in shallow ocean water during sunset, realistic photography",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005301_round0_initial_prompt_expansion_low_vram/1159_29/candidate_007.png,0.9069504141807556,0.7028205990791321,0.06183236464858055,0.7743314307782382,0.4184141866889411,0.25750399843702515,0.6940496408698401
1159_29.png,1159_29,1159,0,initial_expansion,subject_background,4,"a tall palm tree standing in shallow ocean water during sunset, turquoise ocean waves, cloudy pastel sky, distant mountains or island on the horizon",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005301_round0_initial_prompt_expansion_low_vram/1159_29/candidate_004.png,0.9112831950187683,0.6924928426742554,0.07130831480026245,0.8007772603585276,0.3607419296838337,0.43782433379247915,0.7123094249264824
1159_29.png,1159_29,1159,0,initial_expansion,subject_only,2,a tall palm tree standing in shallow ocean water during sunset,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005301_round0_initial_prompt_expansion_low_vram/1159_29/candidate_002.png,0.9113349914550781,0.7096902132034302,0.06285931169986725,0.801093408296475,0.4567754856749783,0.2770460426348246,0.6901319056147638
1159_29.png,1159_29,1159,0,initial_expansion,compact_full,6,"a tall palm tree standing in shallow ocean water during sunset, wide tropical seascape, palm tree on the left foreground, horizon across the middle, sun low near the center, distant island on the right, turquoise ocean waves, cloudy pastel sky, distant mountains or island on the horizon",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005301_round0_initial_prompt_expansion_low_vram/1159_29/candidate_006.png,0.8925991058349609,0.682461678981781,0.06885070353746414,0.68673589595743,0.3047259056943919,0.39105780589949785,0.6823718051110085
1159_29.png,1159_29,1159,0,initial_expansion,subject_composition,3,"a tall palm tree standing in shallow ocean water during sunset, wide tropical seascape, palm tree on the left foreground, horizon across the middle, sun low near the center, distant island on the right",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005301_round0_initial_prompt_expansion_low_vram/1159_29/candidate_003.png,0.9218049049377441,0.7223188281059265,0.07199055701494217,0.8649982209409932,0.5272961966332064,0.45080689944293895,0.6764999418729203
1159_29.png,1159_29,1159,0,initial_expansion,vlm_only,1,a palm tree in the middle of a body of water,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005301_round0_initial_prompt_expansion_low_vram/1159_29/candidate_001.png,0.8451167345046997,0.6466062664985657,0.07269635051488876,0.3969195523170114,0.10450211238535342,0.4642376286642699,0.6102351683379375
1159_3.png,1159_3,1159,0,initial_expansion,subject_composition,3,"a serious blond male anime warrior wearing futuristic silver armor, holding a glowing orange fire sword, centered upper-body character portrait, frontal view, symmetrical heroic pose, character fills most of the frame",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005301_round0_initial_prompt_expansion_low_vram/1159_3/candidate_003.png,0.890835165977478,0.6278407573699951,0.05659714341163635,0.9522002757521822,0.016649596964961204,0.2938207554985968,0.940058223540247
1159_3.png,1159_3,1159,0,initial_expansion,subject_only,2,"a serious blond male anime warrior wearing futuristic silver armor, holding a glowing orange fire sword",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005301_round0_initial_prompt_expansion_low_vram/1159_3/candidate_002.png,0.9024901986122131,0.6418264508247375,0.05887400358915329,0.9999999589879456,0.199375419296835,0.33479728759869354,0.8867700830153694
1159_3.png,1159_3,1159,0,initial_expansion,detail_focus,5,"a serious blond male anime warrior wearing futuristic silver armor, holding a glowing orange fire sword, blond messy hair, intense expression, silver shoulder armor, teal ghostly smoke on the left, orange fire spirit on the right, glowing curved flame blade crossing the lower body",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005301_round0_initial_prompt_expansion_low_vram/1159_3/candidate_005.png,0.8735973238945007,0.6438250541687012,0.05209428444504738,0.8815043440412067,0.22548756316176083,0.2127830410141426,0.8292788426544848
1159_3.png,1159_3,1159,0,initial_expansion,photo_realism,7,"a serious blond male anime warrior wearing futuristic silver armor, holding a glowing orange fire sword, realistic photography",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005301_round0_initial_prompt_expansion_low_vram/1159_3/candidate_007.png,0.8710903525352478,0.6643986701965332,0.0599893182516098,0.871222739466691,0.49428588333022333,0.35486954654508984,0.7024100617467472
1159_3.png,1159_3,1159,0,initial_expansion,compact_full,6,"a serious blond male anime warrior wearing futuristic silver armor, holding a glowing orange fire sword, centered upper-body character portrait, frontal view, symmetrical heroic pose, character fills most of the frame, dark smoky gray background with large abstract elemental spirit shapes behind the character",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005301_round0_initial_prompt_expansion_low_vram/1159_3/candidate_006.png,0.8407274484634399,0.6751254200935364,0.06836394220590591,0.7466982321371352,0.6344329702244816,0.5055872105799954,0.5690172069207754
1159_3.png,1159_3,1159,0,initial_expansion,subject_background,4,"a serious blond male anime warrior wearing futuristic silver armor, holding a glowing orange fire sword, dark smoky gray background with large abstract elemental spirit shapes behind the character",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005301_round0_initial_prompt_expansion_low_vram/1159_3/candidate_004.png,0.854312539100647,0.6815443634986877,0.07186782360076904,0.8024134797506302,0.7182977221585604,0.5686463785821873,0.5570230131536722
1159_3.png,1159_3,1159,0,initial_expansion,vlm_only,1,a person with a fire in their hand,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005301_round0_initial_prompt_expansion_low_vram/1159_3/candidate_001.png,0.6586594581604004,0.6990474462509155,0.08525801450014114,0.0,0.9469789241020473,0.8096289354526396,0.04024553681391711
