target,target_key,seed,iteration,family,prompt_type,prompt_index,prompt,generated_path,clip_similarity,lpips,mse,clip_norm,lpips_norm,mse_norm,score
1159_25.png,1159_25,1159,1,metric_guided_refinement,refined_suffix,10,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces , still life product shot , glass placed slightly right of center , tabletop view with fruit arranged around the glass , warm brown tabletop with a round wooden board on the left and soft neutral background , more faithful colors",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005438_round1_metric_guided_refinement/1159_25/candidate_010.png,0.9442192316055298,0.6219522953033447,0.057171884924173355,0.9999998470696074,0.0,0.0,0.9999999235348037
1159_25.png,1159_25,1159,0,initial_expansion,compact_full,6,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces, still life product shot, glass placed slightly right of center, tabletop view with fruit arranged around the glass, warm brown tabletop with a round wooden board on the left and soft neutral background",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005301_round0_initial_prompt_expansion_low_vram/1159_25/candidate_006.png,0.9350595474243164,0.6303349137306213,0.06031835824251175,0.8599204372177459,0.1048978614228489,0.09348117399698937,0.8786529566400345
1159_25.png,1159_25,1159,1,metric_guided_refinement,refined_original,1,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces , still life product shot , glass placed slightly right of center , tabletop view with fruit arranged around the glass , warm brown tabletop with a round wooden board on the left and soft neutral background",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005438_round1_metric_guided_refinement/1159_25/candidate_001.png,0.9350595474243164,0.6303349137306213,0.06031835824251175,0.8599204372177459,0.1048978614228489,0.09348117399698937,0.8786529566400345
1159_29.png,1159_29,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,1,"A tall palm tree stands in shallow turquoise ocean water during sunset, with large green palm fronds, a textured trunk, and foamy waves around rocks at the base.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_29/candidate_001.png,0.9185613989830017,0.6342896223068237,0.05885646864771843,0.8452009570292751,0.035723508260725526,0.2008748946248689,0.8882235857478604
1159_29.png,1159_29,1159,1,metric_guided_refinement,refined_suffix,10,"a tall palm tree standing in shallow ocean water during sunset , large green palm fronds , textured palm trunk , foamy waves around rocks at the base , reflective water surface , blue - green sea , orange sun glow , more faithful colors",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005438_round1_metric_guided_refinement/1159_29/candidate_010.png,0.9141073226928711,0.6278923749923706,0.06488385796546936,0.8180147810120203,0.0,0.315571663360173,0.877450224169993
1159_29.png,1159_29,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,2,"A palm tree towers over the horizon in a wide tropical seascape, with the sun low in the sky and a distant island on the right.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_29/candidate_002.png,0.9154964089393616,0.6415296196937561,0.054300807416439056,0.8264932938933366,0.0761531014508115,0.1141840248080483,0.8713670038855389
1159_3.png,1159_3,1159,1,metric_guided_refinement,refined_suffix,4,"a serious blond male anime warrior wearing futuristic silver armor , holding a glowing orange fire sword , centered upper - body character portrait , frontal view , symmetrical heroic pose , character fills most of the frame , stronger focus on the main subject",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005438_round1_metric_guided_refinement/1159_3/candidate_004.png,0.8902026414871216,0.6265664100646973,0.05513276159763336,0.9496061628718979,0.0,0.2674663535020144,0.9480564460857476
1159_3.png,1159_3,1159,0,initial_expansion,subject_composition,3,"a serious blond male anime warrior wearing futuristic silver armor, holding a glowing orange fire sword, centered upper-body character portrait, frontal view, symmetrical heroic pose, character fills most of the frame",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005301_round0_initial_prompt_expansion_low_vram/1159_3/candidate_003.png,0.890835165977478,0.6278407573699951,0.05659714341163635,0.9522002757521822,0.016649596964961204,0.2938207554985968,0.940058223540247
1159_3.png,1159_3,1159,1,metric_guided_refinement,refined_original,1,"a serious blond male anime warrior wearing futuristic silver armor , holding a glowing orange fire sword , centered upper - body character portrait , frontal view , symmetrical heroic pose , character fills most of the frame",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005438_round1_metric_guided_refinement/1159_3/candidate_001.png,0.890835165977478,0.6278407573699951,0.05659714341163635,0.9522002757521822,0.016649596964961204,0.2938207554985968,0.940058223540247
1159_7.png,1159_7,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_background,10,"a small, orange-furred creature with long spiky fur emerging from a small, carved wooden block, on a plain brown studio floor",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_7/candidate_010.png,0.8899108171463013,0.5180866122245789,0.0263164434581995,0.945033171338053,0.0,0.0,0.9725165856690264
