target,target_key,seed,iteration,family,prompt_type,prompt_index,prompt,generated_path,clip_similarity,lpips,mse,clip_norm,lpips_norm,mse_norm,score
1159_25.png,1159_25,1159,0,initial_expansion,subject_background,4,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces, warm brown tabletop with a round wooden board on the left and soft neutral background",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-213745_round0_initial_prompt_expansion_low_vram/1159_25/candidate_004.png,0.9148575067520142,0.6197471618652344,0.04079865291714668,0.7259141766146239,0.09351528049467582,0.1847885021718817,0.8161006530367885
1159_25.png,1159_25,1159,0,initial_expansion,detail_focus,5,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces, bright orange slices on the rim and around the table, orange halves in the background, small pineapple cubes scattered on the left foreground, transparent glass rim, saturated orange juice",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-213745_round0_initial_prompt_expansion_low_vram/1159_25/candidate_005.png,0.9076942801475525,0.6171093583106995,0.038747742772102356,0.5812225600533546,0.0,0.0,0.8115501520240095
1159_25.png,1159_25,1159,0,initial_expansion,compact_full,6,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces, still life product shot, glass placed slightly right of center, tabletop view with fruit arranged around the glass, warm brown tabletop with a round wooden board on the left and soft neutral background",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-213745_round0_initial_prompt_expansion_low_vram/1159_25/candidate_006.png,0.9284266233444214,0.6271377205848694,0.04668912664055824,0.9999997980077631,0.35552500085116295,0.7155244873939566,0.7684612099810745
1159_25.png,1159_25,1159,0,initial_expansion,subject_composition,3,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces, still life product shot, glass placed slightly right of center, tabletop view with fruit arranged around the glass",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-213745_round0_initial_prompt_expansion_low_vram/1159_25/candidate_003.png,0.9002833366394043,0.6217291951179504,0.04304538294672966,0.43152725434149636,0.16378222484648816,0.38722051897886506,0.6317632113748672
1159_25.png,1159_25,1159,0,initial_expansion,vlm_only,1,a glass filled with orange juice next to sliced oranges,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-213745_round0_initial_prompt_expansion_low_vram/1159_25/candidate_001.png,0.9211899638175964,0.6450218558311462,0.04791921004652977,0.8538248934211026,0.9895524746124442,0.8263559007960548,0.4062869983842908
1159_25.png,1159_25,1159,0,initial_expansion,photo_realism,7,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces, realistic photography",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-213745_round0_initial_prompt_expansion_low_vram/1159_25/candidate_007.png,0.878919780254364,0.6370508670806885,0.04558662697672844,0.0,0.7069653776554112,0.6161884623533719,0.17024673381972777
1159_25.png,1159_25,1159,0,initial_expansion,subject_only,2,a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-213745_round0_initial_prompt_expansion_low_vram/1159_25/candidate_002.png,0.892127275466919,0.6453165411949158,0.04984642192721367,0.26678115024861954,0.999999645480497,0.9999990989926955,0.1200517672463856
1159_29.png,1159_29,1159,0,initial_expansion,detail_focus,5,"a tall palm tree standing in shallow ocean water during sunset, large green palm fronds, textured palm trunk, foamy waves around rocks at the base, reflective water surface, blue-green sea, orange sun glow",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-213745_round0_initial_prompt_expansion_low_vram/1159_29/candidate_005.png,0.9094479084014893,0.725290060043335,0.06192672252655029,0.8662306458214151,0.2286904992588493,0.5200175843132756,0.7848913075218269
1159_29.png,1159_29,1159,0,initial_expansion,subject_composition,3,"a tall palm tree standing in shallow ocean water during sunset, wide tropical seascape, palm tree on the left foreground, horizon across the middle, sun low near the center, distant island on the right",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-213745_round0_initial_prompt_expansion_low_vram/1159_29/candidate_003.png,0.9264313578605652,0.7808178663253784,0.06090543791651726,0.999999921235509,0.7434198241519224,0.4903267792501961,0.6164283657625944
1159_29.png,1159_29,1159,0,initial_expansion,vlm_only,1,a palm tree in the middle of a body of water,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-213745_round0_initial_prompt_expansion_low_vram/1159_29/candidate_001.png,0.7994706034660339,0.7006194591522217,0.04403950273990631,0.0,0.0,0.0,0.55
