target,target_key,seed,iteration,family,prompt_type,prompt_index,prompt,generated_path,clip_similarity,lpips,mse,clip_norm,lpips_norm,mse_norm,score
1159_25.png,1159_25,1159,1,metric_guided_refinement,refined_suffix,10,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces , still life product shot , glass placed slightly right of center , tabletop view with fruit arranged around the glass , warm brown tabletop with a round wooden board on the left and soft neutral background , more faithful colors",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144709_round1_metric_guided_refinement/1159_25/candidate_010.png,0.9442192316055298,0.6219522953033447,0.057171884924173355,0.9999998468579822,0.0,0.0,0.999999923428991
1159_25.png,1159_25,1159,1,metric_guided_refinement,refined_original,1,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces , still life product shot , glass placed slightly right of center , tabletop view with fruit arranged around the glass , warm brown tabletop with a round wooden board on the left and soft neutral background",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144709_round1_metric_guided_refinement/1159_25/candidate_001.png,0.9350595474243164,0.6303349137306213,0.06031835824251175,0.859726594965019,0.1263060426034857,0.09518132937573813,0.8698227475035415
1159_25.png,1159_25,1159,1,metric_guided_refinement,refined_suffix,4,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces , still life product shot , glass placed slightly right of center , tabletop view with fruit arranged around the glass , warm brown tabletop with a round wooden board on the left and soft neutral background , stronger focus on the main subject",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144709_round1_metric_guided_refinement/1159_25/candidate_004.png,0.9265189170837402,0.6525365114212036,0.06740240007638931,0.7289336585070698,0.4608311039670598,0.3094747464443054,0.6491869130222805
1159_25.png,1159_25,1159,1,metric_guided_refinement,refined_suffix,7,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces , still life product shot , glass placed slightly right of center , tabletop view with fruit arranged around the glass , warm brown tabletop with a round wooden board on the left and soft neutral background , cleaner background",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144709_round1_metric_guided_refinement/1159_25/candidate_007.png,0.9223283529281616,0.6554431915283203,0.06771901249885559,0.6647585134103933,0.5046278322363033,0.31905232369295894,0.5986228914413795
1159_25.png,1159_25,1159,1,metric_guided_refinement,refined_suffix,5,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces , still life product shot , glass placed slightly right of center , tabletop view with fruit arranged around the glass , stronger focus on the main subject",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144709_round1_metric_guided_refinement/1159_25/candidate_005.png,0.9050894975662231,0.6586655974388123,0.07498899847269058,0.4007592037517471,0.5531817944316874,0.538970581222631,0.4252098259809355
1159_25.png,1159_25,1159,1,metric_guided_refinement,refined_original,2,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces , still life product shot , glass placed slightly right of center , tabletop view with fruit arranged around the glass",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144709_round1_metric_guided_refinement/1159_25/candidate_002.png,0.9011205434799194,0.6569346189498901,0.07427822798490524,0.3399778399748647,0.5271000820569366,0.5174696584230769,0.4074019213223501
1159_25.png,1159_25,1159,1,metric_guided_refinement,refined_suffix,9,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces , cleaner background",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144709_round1_metric_guided_refinement/1159_25/candidate_009.png,0.9000214338302612,0.6715962886810303,0.09022954851388931,0.32314585300956,0.748016433882492,0.9999996974983744,0.2623663832019458
1159_25.png,1159_25,1159,1,metric_guided_refinement,refined_original,3,a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144709_round1_metric_guided_refinement/1159_25/candidate_003.png,0.8899562358856201,0.6709421873092651,0.07760733366012573,0.16900538061893366,0.7381606881574647,0.618175646283522,0.22742085041812876
1159_25.png,1159_25,1159,1,metric_guided_refinement,refined_suffix,6,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces , stronger focus on the main subject",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144709_round1_metric_guided_refinement/1159_25/candidate_006.png,0.8929297924041748,0.6883198022842407,0.07806023955345154,0.2145430251810336,0.9999998493238794,0.6318761231817723,0.1440839605427878
1159_25.png,1159_25,1159,1,metric_guided_refinement,refined_suffix,8,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces , still life product shot , glass placed slightly right of center , tabletop view with fruit arranged around the glass , cleaner background",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144709_round1_metric_guided_refinement/1159_25/candidate_008.png,0.8789203763008118,0.6765097975730896,0.07259579747915268,0.0,0.8220512797766617,0.4665758621253254,0.12452190187680277
1159_29.png,1159_29,1159,1,metric_guided_refinement,refined_suffix,10,"a tall palm tree standing in shallow ocean water during sunset , large green palm fronds , textured palm trunk , foamy waves around rocks at the base , reflective water surface , blue - green sea , orange sun glow , more faithful colors",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144709_round1_metric_guided_refinement/1159_29/candidate_010.png,0.9141073226928711,0.6278923749923706,0.06488385796546936,0.9999997251881023,0.0,0.30220427712718245,0.9697794348813329
1159_29.png,1159_29,1159,1,metric_guided_refinement,refined_suffix,7,"a tall palm tree standing in shallow ocean water during sunset , large green palm fronds , textured palm trunk , foamy waves around rocks at the base , reflective water surface , blue - green sea , orange sun glow , cleaner background",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144709_round1_metric_guided_refinement/1159_29/candidate_007.png,0.9062594175338745,0.6516957879066467,0.0683603286743164,0.7843299542525437,0.2667956626712608,0.6079081323607032,0.7246558988216972
1159_29.png,1159_29,1159,1,metric_guided_refinement,refined_original,1,"a tall palm tree standing in shallow ocean water during sunset , large green palm fronds , textured palm trunk , foamy waves around rocks at the base , reflective water surface , blue - green sea , orange sun glow",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144709_round1_metric_guided_refinement/1159_29/candidate_001.png,0.900932788848877,0.6507430076599121,0.06879951804876328,0.637947860550091,0.25611662104714167,0.6465283009714531,0.6518744517590436
1159_29.png,1159_29,1159,1,metric_guided_refinement,refined_suffix,9,"a tall palm tree standing in shallow ocean water during sunset , turquoise ocean waves , cloudy pastel sky , distant mountains or island on the horizon , cleaner background",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144709_round1_metric_guided_refinement/1159_29/candidate_009.png,0.9103644490242004,0.6895962357521057,0.07044260948896408,0.8971411036312964,0.6915950447969349,0.7910137374494061,0.5928311601519336
1159_29.png,1159_29,1159,1,metric_guided_refinement,refined_original,3,"a tall palm tree standing in shallow ocean water during sunset , turquoise ocean waves , cloudy pastel sky , distant mountains or island on the horizon",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144709_round1_metric_guided_refinement/1159_29/candidate_003.png,0.9112831950187683,0.6924928426742554,0.07130831480026245,0.9223893366542537,0.724061068306933,0.8671396344651806,0.5848562775578356
1159_29.png,1159_29,1159,1,metric_guided_refinement,refined_original,2,"a tall palm tree standing in shallow ocean water during sunset , realistic photography",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-144709_round1_metric_guided_refinement/1159_29/candidate_002.png,0.9069504141807556,0.7028205990791321,0.06183236464858055,0.8033193642327658,0.8398176038873364,0.03387085817494611,0.5623455547439538
