target,target_key,seed,iteration,family,prompt_type,prompt_index,prompt,generated_path,clip_similarity,lpips,mse
1159_25.png,1159_25,1159,1,metric_guided_refinement,refined_original,1,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces , warm brown tabletop with a round wooden board on the left and soft neutral background",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-220923_round1_metric_guided_refinement/1159_25/candidate_001.png,0.9148575067520142,0.6197471618652344,0.04079865291714668
1159_25.png,1159_25,1159,1,metric_guided_refinement,refined_original,2,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces , bright orange slices on the rim and around the table , orange halves in the background , small pineapple cubes scattered on the left foreground , transparent glass rim , saturated orange juice",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-220923_round1_metric_guided_refinement/1159_25/candidate_002.png,0.9076942801475525,0.6171093583106995,0.038747742772102356
1159_25.png,1159_25,1159,1,metric_guided_refinement,refined_original,3,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces , still life product shot , glass placed slightly right of center , tabletop view with fruit arranged around the glass , warm brown tabletop with a round wooden board on the left and soft neutral background",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-220923_round1_metric_guided_refinement/1159_25/candidate_003.png,0.9284266233444214,0.6271377205848694,0.04668912664055824
1159_25.png,1159_25,1159,1,metric_guided_refinement,refined_suffix,4,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces , warm brown tabletop with a round wooden board on the left and soft neutral background , stronger focus on the main subject",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-220923_round1_metric_guided_refinement/1159_25/candidate_004.png,0.913016676902771,0.6485888957977295,0.04019634798169136
1159_25.png,1159_25,1159,1,metric_guided_refinement,refined_suffix,5,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces , bright orange slices on the rim and around the table , orange halves in the background , small pineapple cubes scattered on the left foreground , transparent glass rim , saturated orange juice , stronger focus on the main subject",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-220923_round1_metric_guided_refinement/1159_25/candidate_005.png,0.9050136208534241,0.6292126178741455,0.04003727063536644
1159_25.png,1159_25,1159,1,metric_guided_refinement,refined_suffix,6,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces , still life product shot , glass placed slightly right of center , tabletop view with fruit arranged around the glass , warm brown tabletop with a round wooden board on the left and soft neutral background , stronger focus on the main subject",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-220923_round1_metric_guided_refinement/1159_25/candidate_006.png,0.9324712753295898,0.6355303525924683,0.046519529074430466
1159_25.png,1159_25,1159,1,metric_guided_refinement,refined_suffix,7,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces , warm brown tabletop with a round wooden board on the left and soft neutral background , cleaner background",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-220923_round1_metric_guided_refinement/1159_25/candidate_007.png,0.9291319847106934,0.6223323345184326,0.04111914336681366
1159_25.png,1159_25,1159,1,metric_guided_refinement,refined_suffix,8,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces , bright orange slices on the rim and around the table , orange halves in the background , small pineapple cubes scattered on the left foreground , transparent glass rim , saturated orange juice , cleaner background",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-220923_round1_metric_guided_refinement/1159_25/candidate_008.png,0.9016475081443787,0.6213096976280212,0.04225294291973114
1159_25.png,1159_25,1159,1,metric_guided_refinement,refined_suffix,9,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces , still life product shot , glass placed slightly right of center , tabletop view with fruit arranged around the glass , warm brown tabletop with a round wooden board on the left and soft neutral background , cleaner background",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-220923_round1_metric_guided_refinement/1159_25/candidate_009.png,0.9266315698623657,0.6199008226394653,0.04525687173008919
1159_25.png,1159_25,1159,1,metric_guided_refinement,refined_suffix,10,"a clear glass filled with fresh orange juice decorated with orange slices and pineapple pieces , warm brown tabletop with a round wooden board on the left and soft neutral background , more faithful colors",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-220923_round1_metric_guided_refinement/1159_25/candidate_010.png,0.9209950566291809,0.6227875351905823,0.04093605652451515
