target,target_key,seed,iteration,family,prompt_type,prompt_index,prompt,generated_path,clip_similarity,lpips,mse,clip_norm,lpips_norm,mse_norm,score
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_compact_full,2,"A glass placed right of center on a warm brown tabletop filled with fresh orange juice, surrounded by orange slices and pineapple pieces, in a still life product shot.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_25/candidate_002.png,0.9206804037094116,0.6503585577011108,0.07188306748867035,0.9999997610536466,0.23917251638182274,0.14294027186329697,0.8900368467877645
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_only,10,glass containing fresh orange juice surrounded by orange slices and pineapple pieces against a smooth neutral background,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_25/candidate_010.png,0.9128259420394897,0.6347742080688477,0.07262426614761353,0.8123202637039916,0.0,0.17646682111343903,0.8885134497406518
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_composition,7,"a close-up still life product shot of a clear glass filled with orange juice and adorned with sliced oranges and pineapple pieces, set against a warm brown tabletop with a round wooden board",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_25/candidate_007.png,0.9164531230926514,0.6602944135665894,0.07163232564926147,0.898990432260602,0.39165777921460276,0.13159849658270065,0.7796722547861898
1159_29.png,1159_29,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,1,"A tall palm tree stands in shallow turquoise ocean water during sunset, with large green palm fronds, a textured trunk, and foamy waves around rocks at the base.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_29/candidate_001.png,0.9185613989830017,0.6342896223068237,0.05885646864771843,0.8452009570292751,0.0,0.2008748946248689,0.9025129890521507
1159_29.png,1159_29,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,2,"A palm tree towers over the horizon in a wide tropical seascape, with the sun low in the sky and a distant island on the right.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_29/candidate_002.png,0.9154964089393616,0.6415296196937561,0.054300807416439056,0.8264932938933366,0.04192738652910924,0.1141840248080483,0.8850572898542198
1159_29.png,1159_29,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_background,9,a tall palm tree with large green fronds and a textured trunk stands in shallow turquoise ocean water during soft sunset lighting.,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_29/candidate_009.png,0.9439230561256409,0.6846069693565369,0.060014963150024414,0.9999999389633805,0.2913916602622612,0.22292018969495608,0.8611512864072901
1159_3.png,1159_3,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,10,"An anime warrior, serious and blond with messy hair, wears silver armor and holds a glowing orange fire sword.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_3/candidate_010.png,0.8588089942932129,0.6317726969718933,0.05463201925158501,0.9478342419279089,0.045391379564855144,0.25845452000457714,0.9299151171375546
1159_3.png,1159_3,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,11,"Blond anime warrior in serious, intense expression, wears futuristic silver armor and grips a glowing orange fire sword.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_3/candidate_011.png,0.8547302484512329,0.638725996017456,0.05913504958152771,0.9123727375626939,0.13844346837618096,0.33949531850623815,0.8668594495802507
1159_3.png,1159_3,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_composition,3,"an anime warrior with blond hair, wears silver armor, holds a glowing orange fire sword, in a dark smoky background.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_3/candidate_003.png,0.8630143404006958,0.6434239745140076,0.06698618084192276,0.9843964365645212,0.20131387124973238,0.48079171223758194,0.8635934985586096
1159_7.png,1159_7,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_background,10,"a small, orange-furred creature with long spiky fur emerging from a small, carved wooden block, on a plain brown studio floor",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_7/candidate_010.png,0.8899108171463013,0.5180866122245789,0.0263164434581995,0.9842897053625109,0.0,0.0,0.9921448526812554
