target,target_key,seed,iteration,family,prompt_type,prompt_index,prompt,generated_path,clip_similarity,lpips,mse
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_compact_full,1,"A clear glass filled with fresh orange juice, decorated with orange slices, and pineapple pieces. A still life product shot with a glass slightly placed to the right of center and a tabletop view with fruit arranged around the glass.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_25/candidate_001.png,0.8788300156593323,0.688474714756012,0.07305286079645157
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_compact_full,2,"A glass placed right of center on a warm brown tabletop filled with fresh orange juice, surrounded by orange slices and pineapple pieces, in a still life product shot.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_25/candidate_002.png,0.9206804037094116,0.6503585577011108,0.07188306748867035
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_compact_full,3,"A clear glass on a warm brown tabletop, slightly offset to the right, filled with orange juice and decorated with orange slices and pineapple pieces, in a still life product view.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_25/candidate_003.png,0.902694582939148,0.6879504919052124,0.07908123731613159
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_compact_full,4,"A glass off-center on a warm brown tabletop, with a still life composition, holding fresh orange juice and garnished with sliced oranges and pineapple pieces.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_25/candidate_004.png,0.895230233669281,0.6990121006965637,0.08586625754833221
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_composition,5,"a clear glass filled with fresh orange juice and decorated with orange slices and pineapple pieces, still life product shot with warm studio lighting and soft shadows",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_25/candidate_005.png,0.9197871685028076,0.6641747951507568,0.07980800420045853
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_composition,6,"a clear glass containing fresh orange juice, arranged with orange slices and pineapple pieces, still life tabletop shot with slightly elevated camera angle and sharp focus",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_25/candidate_006.png,0.9070336222648621,0.6531835794448853,0.07450248301029205
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_composition,7,"a close-up still life product shot of a clear glass filled with orange juice and adorned with sliced oranges and pineapple pieces, set against a warm brown tabletop with a round wooden board",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_25/candidate_007.png,0.9164531230926514,0.6602944135665894,0.07163232564926147
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_composition,8,"a close-up tabletop shot of a clear glass filled with fresh orange juice and decorated with orange slices and pineapple pieces, warm studio lighting with soft shadows and gentle highlights on the glass",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_25/candidate_008.png,0.8982778787612915,0.6939875483512878,0.08357865363359451
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_only,9,clear glass filled with orange juice placed slightly right of center on a warm brown tabletop with orange slices and small pineapple cubes,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_25/candidate_009.png,0.8961201906204224,0.6851732134819031,0.08559364080429077
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_only,10,glass containing fresh orange juice surrounded by orange slices and pineapple pieces against a smooth neutral background,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_25/candidate_010.png,0.9128259420394897,0.6347742080688477,0.07262426614761353
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_only,11,warmly lit orange juice in a clear glass on a wooden board with orange halves in the background and small pineapple pieces,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_25/candidate_011.png,0.9016573429107666,0.699933648109436,0.09083077311515808
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_only,12,still life of a glass filled with orange juice and decorated with bright orange slices and small pineapple pieces on a warm wood surface,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_25/candidate_012.png,0.8802022337913513,0.66873699426651,0.06872297078371048
1159_29.png,1159_29,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,1,"A tall palm tree stands in shallow turquoise ocean water during sunset, with large green palm fronds, a textured trunk, and foamy waves around rocks at the base.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_29/candidate_001.png,0.9185613989830017,0.6342896223068237,0.05885646864771843
1159_29.png,1159_29,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,2,"A palm tree towers over the horizon in a wide tropical seascape, with the sun low in the sky and a distant island on the right.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_29/candidate_002.png,0.9154964089393616,0.6415296196937561,0.054300807416439056
1159_29.png,1159_29,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,3,"In a cinematic seascape, a tall palm tree rises above the waves at sunset, surrounded by a blue-green sea and a reflective water surface.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_29/candidate_003.png,0.8866439461708069,0.6862934231758118,0.0720675066113472
1159_29.png,1159_29,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,4,"A palm tree sways in the gentle breeze, its green fronds reflecting off the calm turquoise water, as the orange sun sets slowly in the distance.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_29/candidate_004.png,0.9150012135505676,0.6833307147026062,0.06327403336763382
1159_29.png,1159_29,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_photo_realism,5,a tall palm tree stands in shallow turquoise ocean water during sunset with warm sunlight reflected on the waves and soft haze across the distance,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260604-005827_round1_llm_refinement/1159_29/candidate_005.png,0.916885256767273,0.7162463068962097,0.06451362371444702
