target,target_key,seed,iteration,family,prompt_type,prompt_index,prompt,generated_path,clip_similarity,lpips,mse
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_compact_full,1,"a clear glass filled with fresh orange juice and decorated with fresh orange slices and whole pineapple pieces, glass placed slightly right of center, warm brown tabletop view",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-154436_round1_llm_refinement/1159_25/candidate_001.png,0.8635746836662292,0.662990391254425,0.07036115229129791
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_compact_full,2,"a clear glass filled with orange juice, orange slices, and pineapple pieces arranged around the glass, still life product shot, tabletop view with warm brown tabletop",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-154436_round1_llm_refinement/1159_25/candidate_002.png,0.8913638591766357,0.6795247793197632,0.07804450392723083
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_compact_full,3,"a clear glass filled with orange juice on a warm brown tabletop with a round wooden board on the left and soft background, fruit arranged around the glass",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-154436_round1_llm_refinement/1159_25/candidate_003.png,0.9152025580406189,0.649912416934967,0.07183513790369034
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_compact_full,4,"clear glass filled with fresh orange juice, fruit arranged around the glass, warm brown tabletop with round wooden board on the left",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-154436_round1_llm_refinement/1159_25/candidate_004.png,0.9091191291809082,0.6806652545928955,0.06891124695539474
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_composition,5,"a clear glass filled with fresh orange juice, decorated with orange slices, and pineapple pieces, placed slightly right of center on a warm brown tabletop",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-154436_round1_llm_refinement/1159_25/candidate_005.png,0.8745722770690918,0.6214296221733093,0.07211580872535706
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_composition,6,"orange juice glass with bright orange slices on the rim and around the table, surrounded by orange halves in the background, with small pineapple cubes scattered on the left foreground",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-154436_round1_llm_refinement/1159_25/candidate_006.png,0.8840472102165222,0.6592245101928711,0.06957758963108063
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_composition,7,"a glass of orange juice on a warm brown tabletop with a round wooden board on the left, decorated with orange slices and pineapple pieces, under warm studio lighting",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-154436_round1_llm_refinement/1159_25/candidate_007.png,0.9159433245658875,0.6655133962631226,0.07657112181186676
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_composition,8,"a close-up of a glass filled with orange juice, placed on a tabletop with a round wooden board, surrounded by bright orange slices and scattered pineapple cubes, illuminated by warm studio lighting",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-154436_round1_llm_refinement/1159_25/candidate_008.png,0.9296697378158569,0.6793832778930664,0.0816316232085228
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_only,9,"a clear glass filled with fresh orange juice, decorated with slices of orange and chunks of pineapple",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-154436_round1_llm_refinement/1159_25/candidate_009.png,0.8964536190032959,0.6755521893501282,0.077022984623909
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_only,10,"close-up of a glass filled with orange juice, surrounded by orange slices and small pineapple chunks on a warm brown tabletop",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-154436_round1_llm_refinement/1159_25/candidate_010.png,0.9040811061859131,0.6879262924194336,0.06906882673501968
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_only,11,"a still life of a clear glass filled with orange juice, arranged with slices of orange and chunks of pineapple around a round wooden board",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-154436_round1_llm_refinement/1159_25/candidate_011.png,0.8108524084091187,0.6833816766738892,0.075873963534832
1159_25.png,1159_25,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_only,12,"a glass filled with fresh orange juice and decorated with orange slices and small pineapple chunks, shot against a neutral background",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-154436_round1_llm_refinement/1159_25/candidate_012.png,0.9063175916671753,0.6481755971908569,0.07401865720748901
1159_29.png,1159_29,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,1,a tall palm tree standing in shallow ocean water near sunset with large green palm fronds and textured trunk,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-154436_round1_llm_refinement/1159_29/candidate_001.png,0.9331310987472534,0.675865650177002,0.06004843860864639
1159_29.png,1159_29,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,2,palm tree in shallow ocean water with large green palm fronds and foamy waves at its base reflecting warm sunlight,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-154436_round1_llm_refinement/1159_29/candidate_002.png,0.8785035610198975,0.6924370527267456,0.07238892465829849
1159_29.png,1159_29,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,3,tall palm tree in shallow turquoise ocean water on a wide tropical seascape with soft sunset lighting,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-154436_round1_llm_refinement/1159_29/candidate_003.png,0.9295811653137207,0.6755761504173279,0.05858893319964409
1159_29.png,1159_29,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,4,palm tree in shallow ocean with large green fronds and textured trunk near the horizon under a pastel cloudy sky,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-154436_round1_llm_refinement/1159_29/candidate_004.png,0.9112325310707092,0.6875509023666382,0.07498456537723541
